20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,"● 위 이미지를 클릭하면 www.digitaldumbo.com으로 갑니다.Mastel+Mastel Gallery_Four Eyes Productions_G Ale G Ates et al. Brooklyn Front_Superfine_DUMBO General Store_Silicon Gallery Smack_Mellon Studio_Skizum Studio_Clue Inc. Howard Schickler Gallery_Logicept_NinjaworksFour Eyes Production과 Mastel+ Mastel화랑이 소개하는 디지털 아트 패스티발. 디지털 작업을 하는 생산자들 ; 애니메이션*** 음악*** 비디오*** 스티밍 미디아*** 그들이 만들어내는 움직이는 이미지 그리고 다른 형태로 보여지는 예술들. 디지털 덤보는 테크놀로지와 예술이 만들어낸 공동체. 디지털 덤보는 디지털 생산자들에게 ""디지털 아트란 무엇인가?""에 대한 각자의 해석을 표현할 수 있는 기회를 제공한다.미국 브룩클린 지역의 화랑들과 디지털 관련 업체들이 참가하는 이 행사는 주목 받고 있는 디지털 아트 생산자들의 작품뿐 아니라 그들이 생각하는 디지털 아트에 대한 토론도 함께한다."
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,Mastel + Mastel Gallery*** 700 Washington St*** #700*** T.646.452.1300
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,2001_0906 ▶ 2001_0909_디지털 아트 그룹전 설치와 영상작업
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,Four Eyes Productions*** 45 Main St. Studio 404*** T.718.254.9557
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,"2001_0907_10:00am_세미나 ""Web"""
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,Silicon Gallery*** 10 Jay St. 2nd fl*** T.718.237.0606
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,"2001_09.07_디지털 판화전*** ""here and now"""
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,디스크를 가지고 오시면 무료로 이미지를 드립니다.
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,Brooklyn Front & Superfine*** 126 Front St. T.718.222.1054
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,2001_0906 ▶ 2001_0930 디지털 설치전
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,"2001_0906_07:00pm_""Sound Performance"""
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,G Ale G Ates et al.*** 37 Main St. T.718.522.4596___2001_0907_02:00pm_세미나
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,2001_0908_07:00pm_vj/dj webcast
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,Skizum Studio*** 135 Play mouth St.2nd fl. T.718.643.9117.
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,2001_0906 ▶ 2001_0909_디지털 아트 그룹전
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,"2001_0908_10:00am~07:00pm ""Soundscapes""/ 08:00pm 6작가의 Film and Video 상영"
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,Smack Mellon Studio*** 62 Water St.
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,2001_0906 ▶ 2001_0930 12:00am~06:00pm 비디오 설치작업 30명 그룹전.
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,Clue Inc. & Howard Schickler Gllery*** 45 Main St.#402*** T.718.254.0840
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,"2001_0907_11:00am_토론*** ""intelligent gallery engine"""
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,동영상*** 화랑 경영*** 화랑의 Web 이용 방안*** 작품 소장*** 작가관리.
20010903a,뉴미디어 아트의 메카 부룩클린,디지털 덤보,other,● DUMBO ? 제2의 소호를 표방하며 뉴 미디어 아트의 메카로 변하고 있는 부룩클린 지역. 미국의 다른 지역들 뿐만 아니라 세계 각국에서 디지털 작가들이 혹은 관련업체들이 몰려들고 있어 그곳을 DUMBO (Down Under the Manhattan Bridge Overpass)라고 한다. ■ 정보제공_김효정Vol.20010903a | 디지털 덤보展
20010904a,경안창작스튜디오 제1기 작가 전시 및 오픈스튜디오,새로운 빛으로*** 생명으로,other,참여작가
20010904a,경안창작스튜디오 제1기 작가 전시 및 오픈스튜디오,새로운 빛으로*** 생명으로,other,김기린_김범_김형대_박무림_박소영_방혜자_육근병_이항아_황성준___오픈스튜디오
20010904a,경안창작스튜디오 제1기 작가 전시 및 오픈스튜디오,새로운 빛으로*** 생명으로,other,2001_0906_목요일_05:00pm~07:00pm
20010904a,경안창작스튜디오 제1기 작가 전시 및 오픈스튜디오,새로운 빛으로*** 생명으로,other,2001_0927_목요일_10:00am~05:00pm___영은미술관 경안창작스튜디오___경기 광주시 쌍령동 8-1번지___Tel. 031_761_0137
20010904a,경안창작스튜디오 제1기 작가 전시 및 오픈스튜디오,새로운 빛으로*** 생명으로,other,미술은 20세기동안 반미학적실험*** 전통의 전복*** 다양한 매체의 실험으로 표현되었으며*** 정치*** 철학*** 과학의 영향으로 시각미술 본래의 의미보다는 사회적 제도 안의 언어적 해석에 우위를 두었습니다. 실험과 자유정신의 표현으로 온갖 장르와 방법의 미술이 행해졌으며 그 결과 정신적 풍요로움뿐 만 아니라 정신적 황폐를 동시에 수반하였습니다. 시각미술 본연의 것을 잃어버린 방법론만 발전시킨 결과입니다. 미술의 본래 목적은 인간을 둘러싸고 있는 자연적 환경(감성적)뿐 만 아니라 사회적*** 문화적(이성적) 환경의 총체적인 것을 즐겁고 자유롭게 시각이미지로 표현하는 것입니다. 이런 맥락으로 『새로운 빛으로*** 생명으로』는 밝고 건강한 자유의지와 순수감성을 통한 시각미술의 회복을 의미하기도 합니다.오랜 이국생활동안 자아를 수련하며 우주 만물과 하나된 마음을 회화를 통해 표현하는 방혜자*** 한국 전통적 색채와 정신을 양면비단의 오묘한 색채로*** 창호지를 통해 은은히 배어 나오는 빛으로 표현한 김형대*** 검정*** 흰색*** 빨강의 모노톤 속에 규칙적으로 찍혀있는 작은 점으로 물질적 생성과 소멸 속에 극도로 절제된 속에 무한한 생성의 윤회인 동양적 사유를 김기린의 작업에서 읽을 수 있습니다. 투명한 배경에 부드럽고 유동적인 형태의 씨앗과 식물의 형상을 그려 천장에 매달아 설치한 이항아는 빛과 그림자*** 공기의 흐름을 통해 신비스러운 생성의 순간을 자연스럽게 공간으로 끌어들입니다. 박소영은 인조꽃잎이나 나뭇잎을 하나하나 뜯어 선인장 혹은 유동적 인체모양의 화분 속에 심어져 있는 식물에 붙입니다. 그 반복적 행위에서 표현되는 절제의 에너지는 식물에게 생명을 주며 살아 움직이게 합니다. 육근병은 문명의 철골구조 통 안에서 보여주는 미성숙한 여자아이의 이미지를 통해 피비린내 나는 인간의 역사가운데 아직 때가 묻지 않는 순수성을 자신이 작곡한 명상적 음향과 더불어 표현하고 있습니다. 박무림은 냉장고작업을 통해 인간의 경험(공간성)을 기억(시간성)이라는 저장고에 보관시켜 필요에 따라 꺼내 쓰는 것으로 철저히 인간은 물질로 분리됨과 동시에 물질을 사유하는 주체자로서의 이중성을 표현하고 있습니다. 김 범의 작업은 첫 번째 이미지 지각으로 절제된 하나의 풍경으로 볼 수 있으나 제목을 보면 '자동차열쇠#1'로 보여지는 것과 경험되어져 인식되어진 이미지와의 관계를 보여줍니다. 현실*** 경험에서 인식되어진 이미지의 부분을 통해 잠재된*** 상상의*** 확장된 감각적 이미지를 시각적으로 끌어내는 것입니다. 황성준은 버려진 옷을 나무판에 입힌 작업들을 상자 속에 차곡차곡 쌓아놓거나 나열함으로 문명과 직접 충돌하는 옷을 통한 인간의 경험들을 제시합니다. 아쉬운 점은 입주작가 중 김소라가 신병상의 이유로 이 전시에 참가하지 못하게 된 것입니다. 9명의 작가들이 각자의 근원으로부터 시대를 바라보며 단단한 작업들을 선보이는 이번 『2001 경안 오픈스튜디오- 새로운 빛으로*** 생명으로』 전은 현장의 예술이 전달하는 생생한 감동을 체험하는 기회가 될 것이라 여겨집니다. ■ 영은미술관Vol.20010904a | 새로운 빛으로*** 생명으로展
20010905a,대안공간을 찾는 미술인 모임 시각장애인학교 프로젝트,( ) 보다 展,other,초대일시_2001_0908_토요일_12:00pm___참여작가
20010905a,대안공간을 찾는 미술인 모임 시각장애인학교 프로젝트,( ) 보다 展,other,강승희_강은수_김근표·정진곤_김기라_김기태_김두진_김병직_김상길_박정혁
20010905a,대안공간을 찾는 미술인 모임 시각장애인학교 프로젝트,( ) 보다 展,other,박경택_방병상·이태성_박창은_백승현_손민형_손정목_심승욱_양승수
20010905a,대안공간을 찾는 미술인 모임 시각장애인학교 프로젝트,( ) 보다 展,other,유비호_유향희_윤기언_이소림_이송_이종석_정인엽_조성희_진택근_한준희
20010905a,대안공간을 찾는 미술인 모임 시각장애인학교 프로젝트,( ) 보다 展,other,염중호 외 6인_작은방(이지은 외 6명)_조각그룹 飛(박혜수 외 5명)___국립서울맹학교___서울 종로구 신교동 산1번지___Tel. 02_737_0656
20010905a,대안공간을 찾는 미술인 모임 시각장애인학교 프로젝트,( ) 보다 展,other,대안 공간*** 삶을 나누는 미술 ● 전문 전시장이 아닌 곳에 몇 개의 작품을 설치하고 또 감상할 수 있다면*** 우리는 그 장소를 대안 공간이라고 한다. 원래의 용도를 벗어난 경험이 주는 낯선 즐거움을 만날 수 있고*** 또 굳이 값비싼 전시장 사용료를 지불하지 않아도 되기 때문에 잘 찾을 수만 있다면 자유롭고 신선한 전시를 할 수 있는 곳이 바로 그 대안 공간인 것이다. '( )보다-눈으로만 볼 수 있는 것은 아닙니다'전은 바로 그 대안 공간을 찾아간 전시이다. 그런데 그 공간이 좀 독특하다. 다름 아닌 시각장애인학교인 것이다. ● 사람들이 사물을 받아들이는 행위의 80%이상이 시각을 통해 이루어진다는 것은 널리 알려져 있는 사실이다. 그래서 백문(百聞)이 불여일견(不如一見)이라는 말이 생겨나기도 했을 것이다. 본다는 행위는 그만큼 사람을 지배하고 있다. 그런데 '보다'라는 동사는 무엇무엇을 해보다라는 뜻을 가진 조동사로 사용되기도 한다. 이 전시의 제목은 그래서 '( )보다'이다. 눈으로 무언가를 볼 수 없는 사람들을 포함하여 우리들 모두가 세계를 받아들이고 경험하는 방식이 바로 '( )보다'인 것이다. (만져)보다*** (냄새 맡아)보다*** (소리 들어)보다 등. ● 이러한 특수성에 비추어 볼 때*** 이 전시는 여간 어려운 전시가 아니다. 그도 그럴 것이 여지껏 작품 감상의 사각 지대에 놓여 있던 사람들에게 작품을*** 그것도 난해하기 그지없는 현대 미술 작품을 감상할 수 있게 해주어야 한다는 기본적인 취지에 작품들이 얼마나 접근할 수 있는가 하는 문제가 기저에 놓여 있기 때문이다. 석달여를 준비하는 동안 시각적으로 접근하는 것을 배제해야 하는 작품을 만들기 위해 고민한 50여명의 작가들은 그래서 많이 힘들어했다. 작품은 일단 시각장애인들이 감상하기에 불편이 없어야 하므로 만질 수 있거나 소리를 듣거나 맛을 보거나 냄새를 맡을 수 있는 형태로 만들어졌고*** 개별 작품을 감상할 수 있도록 점자안내문을 별도로 제작했다. 몇몇 작품을 소개해보자면*** 일단 출품되는 작품의 성격을 몇 가지로 나누어볼 수 있을 텐데*** 먼저 학교에 다니는 학생들과 함께 진행하는 작품이 있다. 강승희는 학생들이 원하는 그들만의 옷을 제작해주는 작업을 한다. 10명의 학생을 7번에 걸친 인터뷰를 통해 접한 후 비옷이나*** 무릎이 튼튼한 옷 등*** 생활에서 불편했던 점들을 보완해줄 수 있는 옷을 제작한다. 김근표와 정진곤은 사진이 들어있는 멜로디 목걸이를 만든다. 누군가와 늘 함께 있다는 느낌을 주는 것이 꼭 시각적이어야 할 필요는 없는 것이다. 방병상과 이태성은 아예 학생들과 함께 거리로 나섰다. 그들이 가보고 싶어하는 곳을 사진이라는 기록 매체를 통해 경험하도록 하는 것이다. 풀어보다팀은 학생들의 사진이 들어가 있는 수첩을 제작하는데*** 그 안에는 그 학생을 설명해주는 몇 가지 특징과 시각장애인들에게 필요한 정보 등이 점자로 인쇄되어 있다. 유향희 역시 학생들이 원하는 모양의 가방을 직접 그리게 한 다음 그것을 기본으로 하여 실제로 가방을 만들어 준다. ● 새로운 공간을 체험할 수 있도록 만든 작품도 여러 점 있는데*** 김기라는 작은 동물원을 만든다. 관계를 만드는 일에 다분히 벽을 쌓고 있는 시각장애인들이 선입관 없이 손을 내밀 수 있는 대상을 제공하는 작품이다. 김병직의 작품 또한 일정 공간에 비누방울 터지는 소리를 계속 내보내면서 센서를 설치하여 사람을 감지하면 비누방울이 나오게 함으로써 촉각적인 경험을 가능하게 해준다. 부드러운 쿠션으로 공간을 꾸민 작은방 팀이나*** 여러 개의 소재를 만지며 길을 지날 수 있도록 공간 설치를 한 조각그룹 飛의 작품 역시 이러한 맥락에서 볼 수 있다. ● 감상을 함으로써 완결되는 형태의 작품도 있다. 손정목은 5개의 센서를 낮게 설치한 후*** 그 센서에 닿을 때마다 소리가 나도록 공간을 만들어 소리를 내지 않고 지나가면 작품이 완성되는 설치를 하였다. 심승욱은 빈 캔버스 앞에 몇 가지 이미지를 떠올릴 수 있는 텍스트를 함께 놓아 마음으로 그림을 그려본다는 체험을 가능하게 한다. 양승수는 6개의 센서를 지날 때마다 서로 다른 소리가 나고*** 통로를 다 지나면 하나의 음악이 완성되는 형태의 작품을 선보인다. 윤기언은 벽에 파이프를 설치하고*** 걸어다니면서 그 파이프를 막대로 긁음으로써 소리가 나는 작품을 설치한다. 또 이종석은 한 문장을 5개의 어절로 나누어 버튼을 순서대로 눌러서 문장을 완성하게 하는 프로그래밍 작업을 한다. 이 송은 차력사들의 계란밟기를 가능하게 하는 작품을 선보인다. ● 지난 해 8월*** 분당의 전문 장례식장인 효성원에서 공동묘지 프로젝트 '축제'가 열린 것을 기억하는 사람들이 있을 것이다. 작가 김기라 씨의 제안으로 시작된 이 전시는 젊은 작가들이 서로의 추천을 통해 모여서 장소를 섭외하고 삶과 죽음을 관통하는 인생을 하나의 축제로 보고*** 그 주제에 맞는 작품들을 설치한 전시였다. '( )보다'전은 '축제'전에 이은 대안공간 프로젝트의 2탄에 해당하는 전시인데*** 기획자가 없었던 지난 해와 달리 올해는 기획자가 생겼고*** 또 작가의 구성도 공간의 성격에 따라 달라졌다. 각각의 작품들은 모두 하나의 작품이 공간의 성격과 그것을 해석하는 데 따라 어떻게 제작되고 소통될 수 있는지를 시험하고 있다. 대안 공간을 찾고*** 또 그 공간을 주제에 맞게 해석하는 형태의 전시는 그대로인데*** 참여하는 사람과 작품은 바뀌는 것이다. ● 우리는 이 전시가 해를 거듭하면서 지속되기를 바란다. 찾아가는 공간과 기획자*** 작가와 작품은 매번 달라지겠지만*** 하나의 공간에서 그 공간을 소유하고 있는 사람들과 작품이 어떻게 소통할 수 있는지를 시험해보는 것은 젊은 작가와 기획자에게는 다분히 좋은 학습이기 때문이다. 미술이라는 것이 사람들과 어떻게 만날 수 있는지*** 또 그것이 감상하는 사람들에게 어떤 자극을 줄 수 있는지 눈으로 확인해 보고*** 또 앞으로의 작업을 모색해보는 기회가 되기도 할 것이다. 대안 공간*** 그것이 단순히 텅 비어 있는 벽을 의미하는 것이 아니라면*** '( )보다'전이 그 공간의 삶을 아우르는 진지한 접근이 있을 때*** 그것이 우리에게 자신의 내부를 드러내 보인다는 것을 모두가 체험하는 전시가 되기를 바란다. ■ 황록주Vol.20010905a | ( ) 보다展
20010906a,김윤정 회화展,윤정이의 개인(個人) 이야기,exhibition,갤러리 아트 플라넷___서울 종로구 관훈동 145번지 3층___Tel. 02_733_6444
20010906a,김윤정 회화展,윤정이의 개인(個人) 이야기,exhibition,인간의 내부엔 누구 나가 그러하듯 두 가지 극단적으로 대립되는 요소로 인한 갈등이 존재한다. 선과 악*** 삶과 죽음*** 현실과 이상*** 남성과 여성*** 등과 같이 서로 극단적으로 상반되면서도 서로 함께 할 수밖에 없는 것들.... ● 이러한 많은 갈등의 요소 중에서도 나는 「여성과 남성」으로 이야기를 하고자한다. 이는 현실의 내가 가장 직접적이고 절실하게 직면해 있는 갈등이기 때문이다. 나에겐 현실에서의 나와 이상으로의 내가 존재하는데 이러한 두 자아의 대립의 가장 근본적인 이유는 내가 여자라는 사실에서 비롯된다. 어렸을 때부터 '여자이기 때문에...'라는 사회로부터의 쇠뇌를 받으며 성장하였고 성인이 된 지금에서는 더욱 철저하게 '여자로서의 모든 것을 강요받는다. 현실에서의 나는 이러한 사회에 잘 길들여져 순응하는 존재가 되어있지만*** 그 내면...즉 이상으로의 나에게는 이것들에 대한 반발심이 강하게 꿈틀거린다. 이러한 내부의 반발과 현실과의 부조화가 나의 작업을 통해 분출되는 것이다. 여러 개의 얼굴이 겹쳐져서 생성된 새로운 형상은 남성지배문화에 길들여진 현실의 자신과 그것을 거부하는 이상으로의 자신의 갈등상태를 이야기 하고있으며*** 남성 중심적 문화의 상징인 고추라는 상징물을 끌어왔다. ● 이미지를 형상화함에 있어 사진이라는 매체의 활용은 현대미술의 중요한 과제 중에 하나인 대중과의 소통의 의미에서 접근하였다. 사진이라는 매체의 대표적 특징은 객관성*** 정확성*** 대중성이라 하겠다. 사진은 보는 이로 하여금 전달하고자 하는 대상이 있는 그대로 전달되어 보다 쉬운 이해와 전달을 가져다 주는 매체이다. 이러한 매체적 특성은 나의 이야기가 이 땅 즉*** 대한미국이라는 사회에 살고있는 여성이라면 누구 나가 공통적으로 가질 수밖에 없는 갈등의 요소라는 점에서 볼 때*** 다 같이 공감 할 수 있고 또 그러한 공감을 이끌어 낼 수 있는 의식과 방법의 일치가 이루어진다는 것이다. ● 두 개의 다른 얼굴이 더블 프린팅(Double Printing) 기법을 통해 새로운 이미지를 만들어낸다. 이는 눈도 4개 코도 2개인 기괴한 형상으로 대립적 갈등 상황에서 비롯되는 심상의 이미지를 형상화 한 것으로 사회의 문화적 구조로 인한 문제가 여자에게 어떻게 의미되어지는지를 보여 주는 것이다. 여기에 이러한 대립적 갈등의 원인인 남성 지배문화의 상징물인 고추는 여러 가지 형태와 재료 또는 오브제로 화면에 올라가게 된다. ● 나는 나의 작품을 통해 지금의 갈등상황을 이야기하고*** 또한 이러한 문제들을 인정하고자 한다. 작품이 작가의 내면을 표현하는 것이듯*** 나 또한 남성과 여성의 사회 구조로 인한 나의 대립적 갈등을 작업을 통해 현실과 내면의 이상으로 분리된 두 자아와의 의사소통과 나아가 이 사회에서 나와 같은 갈등의 문제들을 겪고 있는 다른 많은 이들과 함께 이야기하고 결과적으로 그 해결 방안을 모색하고자 하며 그것을 찾기를 희망한다. ■ 김윤정Vol.20010906a | 김윤정 회화展
20010907a,이명아展 / LEEMYOUNGA / 李明娥 / painting,출구없는 방,solo exhibition,초대일시_2001_0912_수요일_05:00pm___열린미술마당 올___서울 종로구 안국동 1번지 2층___Tel. 02_720_0054
20010907a,이명아展 / LEEMYOUNGA / 李明娥 / painting,출구없는 방,solo exhibition,"""지붕 꼭대기를 타고 도망쳤소 / 벽을 뚫으려고 애쓸 필요도 없어요. / 왜냐하면 벽 저 쪽에 또 다른 벽이 있거든요.항상 감옥이 있단 말입니다. / 태양을 향한 지붕들을 통해 도망가야 하지요. / 태양과 대재 사이에는 결코 벽을 세울 수 없으니까요."" -로베르토 주코영원히 닫혀진 방에서 시기*** 질투*** 공포*** 경계*** 강박증으로 부대끼며 죽지도 않고 산다고 가정해 본다면*** 그 속에서 무수한 감정들이 일상과 더불어 순간으로 기억될 것이며 그 찰라의 순간은 곧 과거로 또 그 과거들이 켜켜이 쌓여 보상받지 못하는 미래로 이어질 것이다. 이러한 상황 속에서 수반되는 두렵고 낯선 어둠*** 혹은 세계는 인간 육신의 주변에 둘러 쌓이는 끔직한 불안*** 절망*** 한숨 ***좌절 들고 함께 벽과 계단과 그 한정된 공간 속으로 혼돈스럽게 전이될 것이다. 순간순간 정서적 황폐함이 전제된 획일적이고 규칙적인 공간과 질서 그리고 사물을 적응하고 긍정하려하나 그 세계 속에 잠재된 움직일 수 없는 규율과 법칙들을 발견하곤 다시 움츠러드는 나를 발견한다. 삶의 조건을 극복한 뒤에도 늘 찾아오는 허망함*** 존재의 무력함*** 출구는 나오지만 또 다른 공간과 끊임없이 이어지는 계단 속에서 진행되는 영원한 현재... ● 나는 이 작업을 통해서 특별히 공간을 탈출하여 무언가 대안적 마무리를 갖고 있는 것은 아니나 과거가 되어버린 현재의 혼란스런 반복들을*** 틀 속에 갖힌 상실과 정신의 갈증과 황량함을 기억의 공간 속에 담고 싶을 뿐이다. ■ 이명아Vol.20010907a | 이명아展 / LEEMYOUNGA / 李明娥 / painting"
20010908a,이샛별展 / LISETBYUL / painting,위장,solo exhibition,초대일시_2001_0912_수요일_05:00pm___열린미술마당 올___서울 종로구 안국동 1번지 1층___Tel. 02_720_0054
20010908a,이샛별展 / LISETBYUL / painting,위장,solo exhibition,"우리는 그 어느 때보다도 더 살고*** 더 생각하고*** 더 개입해야만 하는 불확실성의 시대*** 자본의 욕망이 일상적 삶의 모든 영역에서 우리를 포획하는 욕망의 시대에 살고 있는 것이 확실하다. 이 시대는 인간의 연약함과 그의 꿈과 환상의 규격화*** 소비의 유혹*** 자격부여*** 위계질서*** 권력의 의식과 힘의 과시*** 지식의 체계에 따른 진실의 확립이 결합함으로써 사람들을 '평범화'시키며 최소한 사회에 유용한 존재이기 위해 준비된 개인을 만든다. 그들은 순종한다. 그리고 번번이 그 개인들에게 그럴 수 없다고 위협하는 방법은 그들의 순종에 기여한다. 우리는 이러한 순종*** 즉 주어진 문화의 일반적인 준거에 따르는 사람의 건강함이라 부른다. 이에 반해 특정한 임무나 기능을 수행할 자격이나 능력이 없어 기술부족을 보이거나 정해진 기준을 충족시키지 못하는 이는 건강치 못함으로 치부한다. 준비된 개인에서 밀려난 건강치 못한 이들은 힘과 규율*** 정의나 ""부끄러운 줄 알아라...""는 식의 사소한 수치심에 이해 집단이 원하는 방식대로 행동하도록 통제되거나 조작되기도 하며 이렇게 드러나 단점은 그들이 속한 사회의 울타리 밖으로 밀려나게 되는 이유가 되기도 한다. 또한 자기가 먼저 나서서 사실을 인정하는 것 자체도 자기 파괴적인 행동으로 내몰릴 수 있는 위험을 안고 있다. ● 따라서 우리의 삶에서 권력*** 힘*** 지식*** 정의등 참을성 없는 집단이 제시하는 부정적 메시지로부터 그리고 그것들의 금지명령으로부터 벗어나려는 자연적이고 정당한 욕구를 우리는 숨시고 위장한다. 자신의 지위를 배반하는 결점과 그것을 감추려는 욕구*** 성적욕구. 속박에서 벗어나려는 욕구. 광기과 낮설음과 규율*** 제도*** 집단에서의 일탈의 욕구를 위장한다. 몰아세우기식의 행동과 억지행동*** 극단적 불안감과 육체적*** 심리적 무능력을 위장하고 모자란 부분들을 최소화시키서나 은폐하기 위해 속임수*** 허세등 집단이 원하는 건강함으로 과잉연기를 한다. 우리의 가장 중요한 임무-우리 자신의 삶과 우리 자신의 이야기의 작가가 되는 힘을 발견할 때까지 심리적 감옥으로 삶 전체를 무장한 채*** 비현실적 이상과 정의와 지식*** 신분을 동경하도록 만들면서 거기에 우리는 끼워 맞춰 살지 못할 경우 비참한 기분을 느끼도록 하는 집단적 문화의 힘으로부터 우리는 격리시킨다. ● 이러한 기반 위에서 표현된 나의 작업은 잡지 위에 그려졌다. 잡지 위에 그림 그리기는 그림 위의 그림으로 콜라주에 의한 표현을 새로운 작품으로 만들기 위한 것이며 잡지 위에 인쇄된 시각이미지의 익명성과 작가의 고유성이 결합된 것으로 모순된 상황을 하나의 완전한 작품으로 위장하기 위한 것이다. 그리고 잡지의 일부분이 신체의 일부분과 결함하면서 일그러진 형태의 인체로 우연히 만나게 되며 여기에서 규칙과 계획은 배제되고 자동기술적으로 표현된다. 중심인물은 자화상이며 주로 정면을 향하고 단순하다. 얼굴표정은 잘 나타나지 않는데 그것은 그들이 개성을 갖기를 원치 않기 때문이다. 다만 내가 창조하는 어떤 유형을 만들고 싶을 뿐이며 그것은 유희적이며 냉소적*** 무표정*** 무능력한 인간의 단면이며 마치 주위와는 아무런 상관이 없는 듯 모든 것을 초월한 것 같은 무관심하고 무감각한 얼굴표정들이다. 그림 속에 등장하는 날개*** 망토*** 개*** 꽃*** 식물이미지들은 이러한 위장을 돕기 위한 도구들임과 동시에 하나의 인격체로 독립하기 위한(개별성)의지이기도 하다. ■ 이샛별Vol.20010908a | 이샛별展 / LISETBYUL / painting"
20010909a,부드러움이 강함을 가로지른다,외유내강,other,오프닝 리셉션_손정은의 디너파티_먹기&죽기___2001_0913_목요일_06:30pm___참여작가
20010909a,부드러움이 강함을 가로지른다,외유내강,other,고예실_김희경_손정은_신미경_유재흥_조성묵_함연주_황혜선___포스코 미술관
20010909a,부드러움이 강함을 가로지른다,외유내강,other,서울 강남구 대치4동 892번지 포스코센터 서관 2층___Tel. 02_3457_1665
